state,county,area_land,area_water,longitude,latitude
18,023,1049119215,461117,-86.47277256930987,40.30319753764487
13,115,1320434486,22384089,-85.21444772188535,34.26509942391418
30,099,5883425283,52657847,-112.24108063884692,47.83740640558116
16,039,7964417369,68330393,-115.47015142141922,43.35254030192377
50,025,2034453051,32925199,-72.71396972872122,42.98914512258409
48,139,2423349113,41666088,-96.7937184094,32.348941174548195
29,186,1292800497,19739769,-90.19499936735959,37.89090215365888
51,670,26818721,1228128,-77.29800008922196,37.292714390602505
05,109,1555614399,34974767,-93.65789373875785,34.16250639391835
41,041,2539222440,554656148,-123.86991202086799,44.642528740227014
17,121,1482641176,9301714,-88.91899192387451,38.64963211451822
19,133,1797637883,12592243,-95.95743843265397,42.052203910385806
40,055,1655842990,11157423,-99.56056119922621,34.93535800995672
46,102,5422402157,7126155,-102.55554984340696,43.33749163744869
46,137,5079588993,24212302,-101.6667025715242,44.979903904649895
51,067,1788700725,54378567,-79.8795683762746,36.992724673330905
29,223,1966277689,38539034,-90.46136678412277,37.11344202960659
29,179,2093946391,15373678,-90.97009925431631,37.36085951599747
08,123,10323763901,79558364,-104.3929635184844,40.554992693327144
39,165,1039231411,15686549,-84.16557653015145,39.42581811371585
12,011,3116026236,310052487,-80.48724950449204,26.15184937355238
48,483,2368603579,2481258,-100.26995140809113,35.401143353826726
13,245,839976498,11053834,-82.07026432336689,33.35777106590814
13,281,431139160,13793109,-83.74122263086514,34.913827772632466
16,003,3529648933,17359846,-116.454524731949,44.89333571383437
16,023,5792473995,5259978,-113.17321891828935,43.72584901382437
28,121,2008615552,79136591,-89.94537875676085,32.26469146754048
13,309,765314383,12377032,-82.72568701245591,32.12014563252393
13,175,2090889583,28938930,-82.92217459809562,32.463239481729254
05,127,2311063521,14887192,-94.05737499459873,34.86077980253317
28,157,1756287147,25019144,-91.31073792263668,31.160265139126775
50,007,1389750172,214227550,-73.0835921188553,44.46322849141639
30,017,9798723680,25612454,-105.5788004961994,46.25514768795259
25,021,1025886743,124979344,-71.20527523754234,42.160728671377996
48,457,2394158698,29093507,-94.37736945731193,30.771301007409853
13,209,624563060,9191488,-82.53527475925934,32.172010378973745
13,189,666848710,23114025,-82.48252791162732,33.47851692133692
41,055,2133151636,19617472,-120.68092273842338,45.41639262044519
41,059,8327974442,41621263,-118.73610298186605,45.59279940318985
41,061,5275598331,4989942,-118.01142029906316,45.30803087887899
13,133,1004011853,48069851,-83.17139104485697,33.576920501282316
02,110,7002973758,1426663852,-134.22264184083625,58.46104476317665
40,079,4116222818,50024110,-94.70392123721642,34.898518639314716
54,053,1115682322,36125498,-82.02524219176217,38.77071798662069
32,031,16320597789,620919233,-119.66297228496255,40.66398148472548
18,003,1702451607,7002354,-85.0680063645006,41.09194312802701
19,139,1132977163,30262371,-91.11216970028016,41.48370744463975
19,163,1186437868,26222175,-90.62004199668479,41.6401024381512
02,158,44221226622,6694349084,-163.39678825453223,62.1542915983927
05,017,1668823389,120315321,-91.29539209069755,33.26458973040073
22,123,931478638,2386184,-91.45776817683593,32.788237186165254
01,063,1675782061,33416141,-87.95666172790223,32.85539189239296
18,053,1072463262,2123016,-85.65468701539884,40.51587228102195
18,067,758866958,2386193,-86.11351892353355,40.485277312525625
53,003,1647443920,11275730,-117.20228512395866,46.188944155017545
06,057,2480587324,41531993,-120.7643571429737,39.304992181603346
31,051,1233120001,17111893,-96.86782407553125,42.491883628921286
35,023,8905639714,23582051,-108.71518237573936,31.913834672827583
20,033,2041681114,3604155,-99.27113247288723,37.1911451954149
17,197,2164927644,34548925,-87.97863458303512,41.44619431384214
29,107,1627633788,27221524,-93.78076396427373,39.06986885639967
48,191,2288233616,53366403,-100.68138520855341,34.53075550014081
23,023,657782155,300590924,-69.8507499851827,43.95415864441945
54,093,1085319217,5304609,-79.57053576060316,39.112408847306504
05,137,1570579417,7841927,-92.15684084520446,35.862519459917166
30,075,8542288891,1565958,-105.63078335912971,45.39517652624221
39,145,1580488226,15327149,-82.98907344748545,38.802701628297385
48,403,1273503789,219955687,-93.85439923885495,31.34316334858543
37,075,756186161,25060633,-83.83369267020572,35.35069249805937
01,091,2530140238,14966620,-87.78796181951073,32.24767634425809
54,043,1131929489,4019060,-82.07017364743373,38.17211690882392
54,099,1310519821,15845009,-82.42469251321998,38.147344275704775
48,411,2940447164,8069104,-98.81782409863986,31.156380684047758
37,091,914689326,18737419,-76.9810413350375,36.36077550167843
48,409,1795990945,37577389,-97.51802390144424,28.01066793426767
51,165,2200943714,10647621,-78.87099375743769,38.507860763229644
48,373,2737732841,136271618,-94.82766240157474,30.794725310527156
26,127,1393655084,1988740920,-86.26726672705762,43.641244353318044
36,073,1013366843,1103741896,-78.23200660204664,43.25169770323579
37,013,2154800548,338964099,-76.84393571307012,35.48572530826897
37,187,897456203,195282200,-76.572990373564,35.83810080534542
29,087,1198369595,19839053,-95.21639315130827,40.09799461355088
06,051,7896838487,214695672,-118.88723312641045,37.938989061481635
45,057,1422080325,15488752,-80.70515166523407,34.68273585875443
31,045,3616875588,11870270,-103.13318581123379,42.71913308744299
16,063,3111517520,11588561,-114.13587725323708,43.001233602227735
48,177,2762704863,8204087,-97.4942440763407,29.456350332666695
42,063,2143140107,17642456,-79.08979203055658,40.65253689682767
16,067,1960610464,13928463,-113.63572568741385,42.85518524215106
42,067,1013592882,5606077,-77.39975070704872,40.53358635285193
17,097,1149803084,2394144252,-88.0036542155841,42.32249223944827
18,161,417480643,10326438,-84.9249619994644,39.62551921673856
29,221,1968043965,6791220,-90.8793557848425,37.96079286613722
29,103,1305376626,7307094,-92.14783934188678,40.12763592470955
42,081,3182452445,39065507,-77.06629983513214,41.343105393182825
13,165,899567326,13334498,-81.96146489461525,32.79274220549528
13,117,581585477,58452911,-84.12315585239325,34.22605934568905
39,147,1427151733,4576816,-83.12782424710242,41.12350926175437
12,105,4654624281,552319387,-81.69879183595786,27.950070741050894
48,427,3168019238,15346371,-98.73892357657552,26.561500592476488
13,103,1240066122,10679265,-81.34279630940942,32.3661352970618
48,443,6107235409,105866,-102.0766731793721,30.22429012788449
13,119,677438935,12735191,-83.23160250916125,34.37524100701998
12,021,5170431469,799432008,-81.34687064769075,26.110919862060374
13,127,1086631796,429153067,-81.53811411711813,31.232792539391095
39,157,1469641516,10408848,-81.47226262096333,40.442146952937826
13,139,1017824021,94056095,-83.81897017072882,34.32207588381205
39,161,1059702141,3278633,-84.59111700409093,40.85541380082888
13,147,601968095,63523958,-82.96565584901033,34.346263976327776
48,313,1207103453,16493254,-95.93003775486989,30.96694679373189
40,143,1477122998,43258380,-95.94013891598324,36.11939816927953
13,125,372299246,1832723,-82.61297635852695,33.228799324402324
38,051,2524546459,51817666,-99.4414585841591,46.111820168391155
10,003,1104149852,175376290,-75.64054971710858,39.57992633474788
19,159,1386932362,8723128,-94.24368534716085,40.73518949126758
24,510,209649200,28760489,-76.61148134040232,39.302094750458856
48,013,3158596637,4995711,-98.52730484914053,28.89333000754555
26,157,2083665459,283352444,-83.41897025176296,43.46606813272424
38,011,3009306320,13587979,-103.52033433047232,46.11285362217602
38,053,7149616265,260133825,-103.39561602075545,47.74154344205084
30,095,4653551003,23732517,-109.39501058935082,45.67071602592926
27,079,1162049817,65135543,-93.72841109298622,44.37137724653081
53,005,4402941863,154661532,-119.51208344596914,46.23946995416664
29,173,1216727522,36396590,-91.51838643137934,39.52817426729081
56,021,6956354965,4348083,-104.68874970140844,41.30702520515445
41,045,25609052016,108996486,-117.62461309426257,43.19306921191939
22,023,3327796107,1688162100,-93.1930818187017,29.875932170057688
24,009,552162128,341577085,-76.56820631869572,38.53961642317832
28,119,1048975541,3676001,-90.28908000119894,34.25157572079389
29,063,1091311297,11561836,-94.40476704142482,39.8920103610118
29,081,1871309892,10070644,-93.99222144004727,40.355700880118846
54,085,1170648846,4424611,-81.06357213719409,39.18096897769421
51,750,25061755,858259,-80.55856502145275,37.122789696996705
30,019,3693365371,1021697,-105.54763429449521,48.78420028670429
30,055,6843332007,103024638,-105.79449942917306,47.644694059699475
51,021,926311269,2547184,-81.12714225074845,37.134282763376355
54,017,828078082,1950863,-80.70671527411838,39.27057156773948
31,061,1491355860,487899,-98.95299073384056,40.176363484922675
31,099,1337063541,274634,-98.94877182306017,40.506633140288386
40,005,2526582872,37283821,-96.038024865411,34.37366573298818
48,051,1706888864,46046458,-96.62159729917197,30.49273457885317
36,107,1343194501,11058002,-76.30835811754241,42.168528370182905
40,013,2342666324,102129113,-96.25903472409085,33.96472458317197
36,035,1283234675,96916406,-74.41798803498784,43.113639065202484
40,029,1338200709,12079761,-96.29798747359635,34.5884012746541
48,287,1629205077,13106451,-96.97046930403278,30.31117205472856
40,091,1601897956,242913891,-95.66599305773933,35.37235506336373
40,123,1865885645,12421414,-96.6833719856536,34.72959847646037
48,395,2214719307,26358041,-96.51273501489068,31.02538714619752
40,061,1493196083,126252970,-95.11807984165169,35.22121282685626
54,009,231034123,8714140,-80.57915331839007,40.273672630404285
39,009,1304386902,12461327,-82.04278644453146,39.3342563433883
54,063,1224426755,2297599,-80.54577965187386,37.56274715943182
51,003,1866007831,14230112,-78.55508400312225,38.020737167197886
45,049,1450327708,7072565,-81.13845570730341,32.77419581660869
47,125,1396430602,12079963,-87.38550756370158,36.4960943246229
29,001,1469362056,5468507,-92.6007816689541,40.190585509085956
48,251,1877223473,25002931,-97.36614826004123,32.3787769477227
30,037,3041740575,2621792,-109.1768510393987,46.38164552969225
30,043,4291254198,6605134,-112.09439598206195,46.149070805689526
13,161,857073381,11603478,-82.6372486991481,31.804057271603394
48,463,4019455749,17385902,-99.76229172329771,29.357396374519553
12,051,2994619283,87037213,-81.16469006379275,26.55386944879669
48,469,2284644914,17425944,-96.971686860372,28.798712744027892
39,025,1170958182,19831184,-84.15375785978195,39.04847534103583
48,479,8706186712,36555086,-99.33237355292243,27.761036904080022
39,047,1052469899,1694038,-83.45620160454665,39.56021306299357
13,199,1298162538,10832501,-84.68878247014786,33.04174322163255
54,041,1002141357,7038763,-80.49988181402998,38.994724902514896
54,091,447475055,7532835,-80.04214390164564,39.336026171290385
39,039,1065649892,7073997,-84.49076944483588,41.32398837368299
30,083,5398431221,49002392,-104.55906841229613,47.785576336038055
35,049,4947127762,3376512,-105.97646866935368,35.50762048359558
12,057,2646574869,631652995,-82.32013197197213,27.927656378614895
16,073,19860561630,74125617,-116.16864847450586,42.58065032483354
48,321,2830586734,1345801267,-96.01230293897187,28.819557457552744
21,101,1130509783,76360655,-87.57392333037531,37.793440946534794
31,001,1458869102,2481410,-98.50117803571513,40.52449420184095
37,121,573040382,1627993,-82.15824419700299,36.01059309398986
40,115,1219467497,35708905,-94.81011909082673,36.83532654684022
41,071,1854169188,6491759,-123.30747528401821,45.23340164807869
55,111,2153686396,45692629,-89.94913421354559,43.4251792047799
55,141,2053895941,42053623,-90.04161349875415,44.45537483811302
47,025,1125609177,18062632,-83.65949397939578,36.48319619876202
39,057,1071281934,6816402,-83.89032084195979,39.691162829677154
29,165,1087240593,17001235,-94.77067705456979,39.38100017562351
12,109,1555841585,571923268,-81.43589966875575,29.900965059941594
21,005,523492152,5593051,-84.99173274865997,38.00671061952832
13,213,892235150,5719645,-84.74664945022735,34.78944342338048
19,155,2461833316,22328604,-95.5390777646295,41.33640314385787
34,003,602910975,35355101,-74.07196984615864,40.9239561188728
31,033,3098367764,292549,-102.99416929770577,41.21999356724028
42,127,1879248516,64833220,-75.2995650568643,41.649384751470244
06,101,1560546527,15240593,-121.69351208147373,39.034809922973324
39,059,1352631199,15666074,-81.49248904822807,40.05026528578671
13,215,560569943,11845684,-84.871380893757,32.50922098398604
13,221,1137166381,7707062,-83.08278123162367,33.87862959774172
13,231,559659547,8596897,-84.3878878993679,33.09315325029265
13,237,892721781,41451859,-83.37552891230273,33.32056115064211
13,251,1672540369,26152057,-81.60875870459624,32.749817702910775
45,091,1762934237,39246244,-81.18079692512309,34.97278480573708
29,185,1748193274,70137864,-93.77631446582677,38.036994367847996
39,167,1636805228,20784948,-81.4912138191245,39.4569057074807
01,099,2656469661,22609681,-87.36995001392748,31.56729412317778
22,125,1044589938,58751920,-91.41485379935469,30.878828706746702
51,027,1302386948,2804418,-82.0374972572342,37.2681832323529
54,061,932631310,14993106,-80.04766837993228,39.63218456978687
51,155,828377036,24877884,-80.71229738027176,37.06474963233592
55,083,2583464883,392038136,-88.27736955154971,45.02787524558226
27,139,922683745,31384772,-93.53340250676081,44.649023099491146
46,117,3741060735,188383658,-100.73491529456074,44.41381871907942
39,061,1051393875,17332960,-84.54503248506576,39.196734265813696
51,005,1156608816,8170515,-80.00223049953732,37.78641190887914
28,099,1476641122,3830971,-89.11726492377537,32.75339664337116
48,037,2292143504,98330188,-94.41832882186597,33.446278938192194
47,171,481902940,825726,-82.43709628868598,36.1089085645222
56,011,7393068947,28186052,-104.5698736797755,44.5891869519697
47,179,845605990,8635315,-82.4945471994604,36.29472367889969
45,063,1810376222,151906139,-81.27145271960309,33.89667399793746
45,067,1267172613,12712773,-79.36399872299287,34.07854039293652
55,095,2367420168,109683414,-92.44181641251268,45.46129254236429
38,057,2700509673,180828903,-101.83894955956508,47.313234595294986
30,009,5303530751,35410724,-109.02664437143133,45.22862010934487
47,093,1316572232,45558452,-83.94348722786245,35.99288957254799
50,001,1984780360,107303300,-73.14130877262495,44.03217337355332
33,011,2270232096,41279762,-71.72132335265444,42.91751304809045
48,245,2269793029,611960874,-94.16373665086309,29.884774053099694
08,045,7634105497,21398401,-107.9027079702483,39.59921776857174
19,029,1461422455,1787165,-94.92792482005818,41.331494541354736
12,111,1480655751,300844500,-80.47106649338133,27.377639081490845
05,131,1377601669,39693806,-94.27162713045065,35.196055029992536
18,121,1151800955,13676517,-87.20382415277274,39.77199876091538
08,049,4782260510,59902381,-106.1168183124034,40.105563545107756
